Time	FF	Ii	Vm	
16.892	0.06991062	0	0.006991061	
16.894	0.0685124	0	0.00685124	
16.896	0.06714215	0	0.006714215	
16.898	0.06579931	0	0.006579931	
16.9	0.06448332	0	0.006448332	
16.902	0.06319366	0	0.006319365	
16.904	0.06192978	0	0.006192978	
16.906	0.06069119	0	0.006069119	
16.908	0.05947736	0	0.005947736	
16.91	0.05828781	0	0.005828782	
16.912	0.05712206	0	0.005712206	
16.914	0.05597962	0	0.005597962	
16.916	0.05486003	0	0.005486003	
16.918	0.05376283	0	0.005376283	
16.92	0.05268757	0	0.005268757	
16.922	0.05163382	0	0.005163382	
16.924	0.05060114	0	0.005060114	
16.926	0.04958912	0	0.004958912	
16.928	0.04859734	0	0.004859733	
16.93	0.04762539	0	0.004762539	
16.932	0.04667288	0	0.004667288	
16.934	0.04573942	0	0.004573942	
16.936	0.04482463	0	0.004482463	
16.938	0.04392814	0	0.004392814	
16.94	0.04304958	0	0.004304958	
16.942	0.04218858	0	0.004218859	
16.944	0.04134481	0	0.004134481	
16.946	0.04051792	0	0.004051792	
16.948	0.03970756	0	0.003970756	
16.95	0.03891341	0	0.003891341	
16.952	0.03813514	0	0.003813514	
16.954	0.03737244	0	0.003737244	
16.956	0.03662499	0	0.003662499	
16.958	0.03589249	0	0.003589249	
16.96	0.03517464	0	0.003517464	
16.962	0.03447115	0	0.003447114	
16.964	0.03378172	0	0.003378172	
16.966	0.03310609	0	0.003310609	
16.968	0.03244397	0	0.003244397	
16.97	0.03179508	0	0.003179508	
16.972	0.03115918	0	0.003115918	
16.974	0.030536	0	0.0030536	
16.976	0.02992528	0	0.002992528	
16.978	0.02932677	0	0.002932678	
16.98	0.02874024	0	0.002874024	
16.982	0.02816543	0	0.002816543	
16.984	0.02760213	0	0.002760213	
16.986	0.02705009	0	0.002705008	
16.988	0.02650908	0	0.002650908	
16.99	0.0259789	0	0.00259789	
16.992	0.02545932	0	0.002545933	
16.994	0.02495014	0	0.002495014	
16.996	0.02445114	0	0.002445114	
16.998	0.02396211	0	0.002396211	
17	0.02348287	0	0.002348287	
17.002	0.02301321	0	0.002301321	
17.004	0.02255295	0	0.002255295	
17.006	0.02210189	0	0.002210189	
17.008	0.02165985	0	0.002165985	
17.01	0.02122666	0	0.002122666	
17.012	0.02080212	0	0.002080212	
17.014	0.02038608	0	0.002038608	
17.016	0.01997836	0	0.001997836	
17.018	0.01957879	0	0.001957879	
17.02	0.01918721	0	0.001918721	
17.022	0.01880347	0	0.001880347	
17.024	0.0184274	0	0.00184274	
17.026	0.01805885	0	0.001805885	
17.028	0.01769768	0	0.001769767	
17.03	0.01734372	0	0.001734372	
17.032	0.01699685	0	0.001699685	
17.034	0.01665691	0	0.001665691	
17.036	0.01632377	0	0.001632377	
17.038	0.01599729	0	0.00159973	
17.04	0.01567735	0	0.001567735	
17.042	0.0153638	0	0.00153638	
17.044	0.01505653	0	0.001505653	
17.046	0.0147554	0	0.00147554	
17.048	0.01446029	0	0.001446029	
17.05	0.01417108	0	0.001417108	
17.052	0.01388766	0	0.001388766	
17.054	0.01360991	0	0.001360991	
17.056	0.01333771	0	0.001333771	
17.058	0.01307096	0	0.001307096	
17.06	0.01280954	0	0.001280954	
17.062	0.01255335	0	0.001255335	
17.064	0.01230228	0	0.001230228	
17.066	0.01205623	0	0.001205623	
17.068	0.01181511	0	0.001181511	
17.07	0.01157881	0	0.001157881	
17.072	0.01134723	0	0.001134723	
17.074	0.01112029	0	0.001112029	
17.076	0.01089788	0	0.001089788	
17.078	0.01067992	0	0.001067992	
17.08	0.01046632	0	0.001046632	
17.082	0.010257	0	0.0010257	
17.084	0.01005186	0	0.001005186	
17.086	0.009850821	0	0.000985082	
17.088	0.009653803	0	0.0009653803	
17.09	0.009460728	0	0.0009460727	
17.092	0.009271513	0	0.0009271513	
17.094	0.009086083	0	0.0009086083	
17.096	0.008904361	0	0.0008904361	
17.098	0.008726274	0	0.0008726274	
17.1	0.008551748	0	0.0008551748	
17.102	0.008380713	0	0.0008380713	
17.104	0.008213099	0	0.0008213099	
17.106	0.008048837	0	0.0008048837	
17.108	0.007887861	0	0.000788786	
17.11	0.007730103	0	0.0007730103	
17.112	0.007575501	0	0.0007575501	
17.114	0.007423991	0	0.0007423991	
17.116	0.007275512	0	0.0007275512	
17.118	0.007130001	0	0.0007130001	
17.12	0.006987401	0	0.0006987401	
17.122	0.006847654	0	0.0006847653	
17.124	0.0067107	0	0.00067107	
17.126	0.006576486	0	0.0006576486	
17.128	0.006444957	0	0.0006444957	
17.13	0.006316057	0	0.0006316057	
17.132	0.006189737	0	0.0006189736	
17.134	0.006065941	0	0.0006065941	
17.136	0.005944623	0	0.0005944623	
17.138	0.00582573	0	0.000582573	
17.14	0.005709215	0	0.0005709215	
17.142	0.005595031	0	0.0005595031	
17.144	0.00548313	0	0.000548313	
17.146	0.005373468	0	0.0005373468	
17.148	0.005265998	0	0.0005265998	
17.15	0.005160678	0	0.0005160678	
17.152	0.005057464	0	0.0005057465	
17.154	0.004956315	0	0.0004956315	
17.156	0.004857189	0	0.0004857189	
17.158	0.004760045	0	0.0004760045	
17.16	0.004664844	0	0.0004664844	
17.162	0.004571547	0	0.0004571547	
17.164	0.004480117	0	0.0004480116	
17.166	0.004390514	0	0.0004390514	
17.168	0.004302704	0	0.0004302704	
17.17	0.00421665	0	0.000421665	
17.172	0.004132316	0	0.0004132317	
17.174	0.00404967	0	0.000404967	
17.176	0.003968677	0	0.0003968677	
17.178	0.003889303	0	0.0003889303	
17.18	0.003811517	0	0.0003811517	
17.182	0.003735287	0	0.0003735287	
17.184	0.003660582	0	0.0003660581	
17.186	0.00358737	0	0.000358737	
17.188	0.003515623	0	0.0003515623	
17.19	0.00344531	0	0.000344531	
17.192	0.003376404	0	0.0003376404	
17.194	0.003308875	0	0.0003308876	
17.196	0.003242698	0	0.0003242698	
17.198	0.003177844	0	0.0003177844	
17.2	0.003114287	0	0.0003114287	
17.202	0.003052001	0	0.0003052001	
17.204	0.002990961	0	0.0002990961	
17.206	0.002931142	0	0.0002931142	
17.208	0.002872519	0	0.0002872519	
17.21	0.002815069	0	0.0002815069	
17.212	0.002758767	0	0.0002758768	
17.214	0.002703592	0	0.0002703592	
17.216	0.002649521	0	0.000264952	
17.218	0.00259653	0	0.000259653	
17.22	0.002544599	0	0.0002544599	
17.222	0.002493707	0	0.0002493707	
17.224	0.002443833	0	0.0002443833	
17.226	0.002394957	0	0.0002394957	
17.228	0.002347057	0	0.0002347057	
17.23	0.002300116	0	0.0002300116	
17.232	0.002254114	0	0.0002254114	
17.234	0.002209032	0	0.0002209032	
17.236	0.002164851	0	0.0002164851	
17.238	0.002121554	0	0.0002121554	
17.24	0.002079123	0	0.0002079123	
17.242	0.002037541	0	0.0002037541	
17.244	0.00199679	0	0.000199679	
17.246	0.001956854	0	0.0001956854	
17.248	0.001917717	0	0.0001917717	
17.25	0.001879363	0	0.0001879363	
17.252	0.001841775	0	0.0001841775	
17.254	0.00180494	0	0.000180494	
17.256	0.001768841	0	0.0001768841	
17.258	0.001733464	0	0.0001733464	
17.26	0.001698795	0	0.0001698795	
17.262	0.001664819	0	0.0001664819	
17.264	0.001631522	0	0.0001631522	
17.266	0.001598892	0	0.0001598892	
17.268	0.001566914	0	0.0001566914	
17.27	0.001535576	0	0.0001535576	
17.272	0.001504864	0	0.0001504864	
17.274	0.001474767	0	0.0001474767	
17.276	0.001445272	0	0.0001445272	
17.278	0.001416366	0	0.0001416366	
17.28	0.001388039	0	0.0001388039	
17.282	0.001360278	0	0.0001360278	
17.284	0.001333073	0	0.0001333073	
17.286	0.001306411	0	0.0001306411	
17.288	0.001280283	0	0.0001280283	
17.29	0.001254677	0	0.0001254677	
17.292	0.001229584	0	0.0001229584	
17.294	0.001204992	0	0.0001204992	
17.296	0.001180892	0	0.0001180892	
17.298	0.001157274	0	0.0001157274	
17.3	0.001134129	0	0.0001134129	
17.302	0.001111446	0	0.0001111446	
17.304	0.001089217	0	0.0001089217	
17.306	0.001067433	0	0.0001067433	
17.308	0.001046084	0	0.0001046084	
17.31	0.001025163	0	0.0001025163	
17.312	0.001004659	0	0.0001004659	
17.314	0.0009845661	0	9.845661E-05	
17.316	0.0009648748	0	9.648748E-05	
17.318	0.0009455773	0	9.455773E-05	
17.32	0.0009266657	0	9.266657E-05	
17.322	0.0009081324	0	9.081324E-05	
17.324	0.0008899698	0	8.899697E-05	
17.326	0.0008721703	0	8.721703E-05	
17.328	0.000854727	0	8.54727E-05	
17.33	0.0008376324	0	8.376324E-05	
17.332	0.0008208797	0	8.208797E-05	
17.334	0.0008044621	0	8.044621E-05	
17.336	0.0007883728	0	7.883729E-05	
17.338	0.0007726054	0	7.726054E-05	
17.34	0.0007571533	0	7.571533E-05	
17.342	0.0007420102	0	7.420102E-05	
17.344	0.00072717	0	7.2717E-05	
17.346	0.0007126266	0	7.126266E-05	
17.348	0.0006983741	0	6.983741E-05	
17.35	0.0006844066	0	6.844066E-05	
17.352	0.0006707185	0	6.707185E-05	
17.354	0.0006573041	0	6.573041E-05	
17.356	0.000644158	0	6.441581E-05	
17.358	0.0006312749	0	6.312749E-05	
17.36	0.0006186494	0	6.186494E-05	
17.362	0.0006062764	0	6.062764E-05	
17.364	0.0005941509	0	5.941508E-05	
17.366	0.0005822678	0	5.822678E-05	
17.368	0.0005706224	0	5.706225E-05	
17.37	0.00055921	0	5.5921E-05	
17.372	0.0005480258	0	5.480258E-05	
17.374	0.0005370653	0	5.370653E-05	
17.376	0.000526324	0	5.26324E-05	
17.378	0.0005157975	0	5.157975E-05	
17.38	0.0005054816	0	5.054815E-05	
17.382	0.0004953719	0	4.953719E-05	
17.384	0.0004854645	0	4.854645E-05	
17.386	0.0004757552	0	4.757552E-05	
17.388	0.0004662401	0	4.662401E-05	
17.39	0.0004569153	0	4.569153E-05	
17.392	0.000447777	0	4.47777E-05	
17.394	0.0004388214	0	4.388214E-05	
17.396	0.000430045	0	4.30045E-05	
17.398	0.0004214441	0	4.214441E-05	
17.4	0.0004130152	0	4.130152E-05	
17.402	0.0004047549	0	4.047549E-05	
17.404	0.0003966598	0	3.966598E-05	
17.406	0.0003887266	0	3.887266E-05	
17.408	0.0003809521	0	3.809521E-05	
17.41	0.000373333	0	3.73333E-05	
17.412	0.0003658663	0	3.658664E-05	
17.414	0.000358549	0	3.58549E-05	
17.416	0.0003513781	0	3.513781E-05	
17.418	0.0003443505	0	3.443505E-05	
17.42	0.0003374635	0	3.374635E-05	
17.422	0.0003307142	0	3.307142E-05	
17.424	0.0003240999	0	3.240999E-05	
17.426	0.0003176179	0	3.176179E-05	
17.428	0.0003112656	0	3.112656E-05	
17.43	0.0003050403	0	3.050403E-05	
17.432	0.0002989395	0	2.989395E-05	
17.434	0.0002929607	0	2.929607E-05	
17.436	0.0002871015	0	2.871015E-05	
17.438	0.0002813594	0	2.813594E-05	
17.44	0.0002757323	0	2.757323E-05	
17.442	0.0002702176	0	2.702176E-05	
17.444	0.0002648133	0	2.648133E-05	
17.446	0.000259517	0	2.59517E-05	
17.448	0.0002543267	0	2.543267E-05	
17.45	0.0002492401	0	2.492401E-05	
17.452	0.0002442553	0	2.442553E-05	
17.454	0.0002393702	0	2.393702E-05	
17.456	0.0002345828	0	2.345828E-05	
17.458	0.0002298912	0	2.298912E-05	
17.46	0.0002252933	0	2.252933E-05	
17.462	0.0002207875	0	2.207875E-05	
17.464	0.0002163717	0	2.163717E-05	
17.466	0.0002120443	0	2.120443E-05	
17.468	0.0002078034	0	2.078034E-05	
17.47	0.0002036473	0	2.036473E-05	
17.472	0.0001995744	0	1.995744E-05	
17.474	0.0001955829	0	1.955829E-05	
17.476	0.0001916712	0	1.916712E-05	
17.478	0.0001878378	0	1.878378E-05	
17.48	0.0001840811	0	1.840811E-05	
17.482	0.0001803994	0	1.803994E-05	
17.484	0.0001767915	0	1.767915E-05	
17.486	0.0001732556	0	1.732556E-05	
17.488	0.0001697905	0	1.697905E-05	
17.49	0.0001663947	0	1.663947E-05	
17.492	0.0001630668	0	1.630668E-05	
17.494	0.0001598055	0	1.598055E-05	
17.496	0.0001566093	0	1.566093E-05	
17.498	0.0001534772	0	1.534772E-05	
17.5	0.0001504076	0	1.504076E-05	
17.502	0.0001473995	0	1.473995E-05	
17.504	0.0001444515	0	1.444515E-05	
17.506	0.0001415624	0	1.415624E-05	
17.508	0.0001387312	0	1.387312E-05	
17.51	0.0001359566	0	1.359566E-05	
17.512	0.0001332374	0	1.332374E-05	
17.514	0.01508487	7.477149E-09	0.001508487	
17.516	0.02973747	7.477149E-09	0.002973747	
17.518	0.04409702	7.477149E-09	0.004409702	
17.52	0.05816938	7.477149E-09	0.005816938	
17.522	0.07196029	7.477149E-09	0.007196029	
17.524	0.08547538	7.477149E-09	0.008547538	
17.526	0.09872018	7.477149E-09	0.009872017	
17.528	0.1117001	7.477149E-09	0.01117001	
17.53	0.1244204	7.477149E-09	0.01244204	
17.532	0.1368863	7.477149E-09	0.01368863	
17.534	0.1491028	7.477149E-09	0.01491028	
17.536	0.1610751	7.477149E-09	0.01610751	
17.538	0.1728079	7.477149E-09	0.01728079	
17.54	0.184306	7.477149E-09	0.0184306	
17.542	0.1955742	7.477149E-09	0.01955742	
17.544	0.206617	7.477149E-09	0.0206617	
17.546	0.217439	7.477149E-09	0.0217439	
17.548	0.2280445	7.477149E-09	0.02280445	
17.55	0.2384379	7.477149E-09	0.02384379	
17.552	0.2486234	7.477149E-09	0.02486234	
17.554	0.2586052	7.477149E-09	0.02586053	
17.556	0.2683874	7.477149E-09	0.02683874	
17.558	0.277974	7.477149E-09	0.0277974	
17.56	0.2873688	7.477149E-09	0.02873688	
17.562	0.2965757	7.477149E-09	0.02965757	
17.564	0.3055985	7.477149E-09	0.03055985	
17.566	0.3144408	7.477149E-09	0.03144408	
17.568	0.3231063	7.477149E-09	0.03231063	
17.57	0.3315985	7.477149E-09	0.03315985	
17.572	0.3399208	7.477149E-09	0.03399208	
17.574	0.3480767	7.477149E-09	0.03480767	
17.576	0.3560695	7.477149E-09	0.03560695	
17.578	0.3639024	7.477149E-09	0.03639024	
17.58	0.3715786	7.477149E-09	0.03715786	
17.582	0.3791014	7.477149E-09	0.03791014	
17.584	0.3864737	7.477149E-09	0.03864736	
17.586	0.3936985	7.477149E-09	0.03936985	
17.588	0.4007788	7.477149E-09	0.04007788	
17.59	0.4077175	7.477149E-09	0.04077175	
17.592	0.4145175	7.477149E-09	0.04145175	
17.594	0.4211814	7.477149E-09	0.04211814	
17.596	0.4277121	7.477149E-09	0.04277121	
17.598	0.4341121	7.477149E-09	0.04341121	
17.6	0.4403842	7.477149E-09	0.04403842	
17.602	0.4465308	7.477149E-09	0.04465308	
17.604	0.4525545	7.477149E-09	0.04525545	
17.606	0.4584577	7.477149E-09	0.04584577	
17.608	0.4642428	7.477149E-09	0.04642428	
17.61	0.4699123	7.477149E-09	0.04699123	
17.612	0.4754683	7.477149E-09	0.04754683	
17.614	0.4809133	7.477149E-09	0.04809133	
17.616	0.4862493	7.477149E-09	0.04862493	
17.618	0.4914786	7.477149E-09	0.04914786	
17.62	0.4966033	7.477149E-09	0.04966033	
17.622	0.5016255	7.477149E-09	0.05016255	
17.624	0.5065473	7.477149E-09	0.05065473	
17.626	0.5113707	7.477149E-09	0.05113707	
17.628	0.5160975	7.477149E-09	0.05160975	
17.63	0.5207299	7.477149E-09	0.05207299	
17.632	0.5252696	7.477149E-09	0.05252696	
17.634	0.5297185	7.477149E-09	0.05297185	
17.636	0.5340784	7.477149E-09	0.05340784	
17.638	0.5383512	7.477149E-09	0.05383512	
17.64	0.5425384	7.477149E-09	0.05425384	
17.642	0.5466419	7.477149E-09	0.05466419	
17.644	0.5506634	7.477149E-09	0.05506634	
17.646	0.5546044	7.477149E-09	0.05546044	
17.648	0.5584666	7.477149E-09	0.05584666	
17.65	0.5622516	7.477149E-09	0.05622516	
17.652	0.5659609	7.477149E-09	0.05659609	
17.654	0.5695959	7.477149E-09	0.05695959	
17.656	0.5731583	7.477149E-09	0.05731583	
17.658	0.5766494	7.477149E-09	0.05766494	
17.66	0.5800707	7.477149E-09	0.05800707	
17.662	0.5834236	7.477149E-09	0.05834236	
17.664	0.5867094	7.477149E-09	0.05867094	
17.666	0.5899295	7.477149E-09	0.05899295	
17.668	0.5930852	7.477149E-09	0.05930852	
17.67	0.5961778	7.477149E-09	0.05961778	
17.672	0.5992085	7.477149E-09	0.05992085	
17.674	0.6021787	7.477149E-09	0.06021787	
17.676	0.6050894	7.477149E-09	0.06050894	
17.678	0.6079419	7.477149E-09	0.06079419	
17.68	0.6107373	7.477149E-09	0.06107374	
17.682	0.6134769	7.477149E-09	0.06134769	
17.684	0.6161616	7.477149E-09	0.06161616	
17.686	0.6187927	7.477149E-09	0.06187927	
17.688	0.6213712	7.477149E-09	0.06213712	
17.69	0.623898	7.477149E-09	0.0623898	
17.692	0.6263744	7.477149E-09	0.06263743	
17.694	0.6288011	7.477149E-09	0.06288011	
17.696	0.6311795	7.477149E-09	0.06311794	
17.698	0.6335101	7.477149E-09	0.06335101	
17.7	0.6357943	7.477149E-09	0.06357943	
17.702	0.6380326	7.477149E-09	0.06380326	
17.704	0.6402263	7.477149E-09	0.06402263	
17.706	0.6423761	7.477149E-09	0.06423761	
17.708	0.6444829	7.477149E-09	0.06444829	
17.71	0.6465476	7.477149E-09	0.06465475	
17.712	0.6485709	7.477149E-09	0.06485709	
17.714	0.6505538	7.477149E-09	0.06505538	
17.716	0.6524969	7.477149E-09	0.0652497	
17.718	0.6544013	7.477149E-09	0.06544013	
17.72	0.6562676	7.477149E-09	0.06562676	
17.722	0.6580966	7.477149E-09	0.06580966	
17.724	0.659889	7.477149E-09	0.0659889	
17.726	0.6616455	7.477149E-09	0.06616455	
17.728	0.6633669	7.477149E-09	0.06633669	
17.73	0.6650538	7.477149E-09	0.06650539	
17.732	0.6667071	7.477149E-09	0.06667071	
17.734	0.6683272	7.477149E-09	0.06683272	
17.736	0.669915	7.477149E-09	0.06699149	
17.738	0.6714709	7.477149E-09	0.06714709	
17.74	0.6729958	7.477149E-09	0.06729958	
17.742	0.6744902	7.477149E-09	0.06744902	
17.744	0.6759547	7.477149E-09	0.06759547	
17.746	0.6773899	7.477149E-09	0.06773899	
17.748	0.6787964	7.477149E-09	0.06787964	
17.75	0.6801748	7.477149E-09	0.06801748	
17.752	0.6815255	7.477149E-09	0.06815255	
17.754	0.6828493	7.477149E-09	0.06828494	
17.756	0.6841466	7.477149E-09	0.06841467	
17.758	0.685418	7.477149E-09	0.0685418	
17.76	0.686664	7.477149E-09	0.0686664	
17.762	0.687885	7.477149E-09	0.0687885	
17.764	0.6890815	7.477149E-09	0.06890815	
17.766	0.6902542	7.477149E-09	0.06902542	
17.768	0.6914034	7.477149E-09	0.06914034	
17.77	0.6925296	7.477149E-09	0.06925296	
17.772	0.6936333	7.477149E-09	0.06936333	
17.774	0.6947149	7.477149E-09	0.06947149	
17.776	0.6957749	7.477149E-09	0.06957749	
17.778	0.6968138	7.477149E-09	0.06968138	
17.78	0.6978318	7.477149E-09	0.06978318	
17.782	0.6988294	7.477149E-09	0.06988294	
17.784	0.6998072	7.477149E-09	0.06998072	
17.786	0.7007653	7.477149E-09	0.07007653	
17.788	0.7017043	7.477149E-09	0.07017043	
17.79	0.7026246	7.477149E-09	0.07026245	
17.792	0.7035264	7.477149E-09	0.07035264	
17.794	0.7044101	7.477149E-09	0.07044102	
17.796	0.7052763	7.477149E-09	0.07052763	
17.798	0.706125	7.477149E-09	0.07061251	
17.8	0.7069569	7.477149E-09	0.07069568	
17.802	0.707772	7.477149E-09	0.0707772	
17.804	0.7085708	7.477149E-09	0.07085709	
17.806	0.7093537	7.477149E-09	0.07093538	
17.808	0.7101209	7.477149E-09	0.07101209	
17.81	0.7108729	7.477149E-09	0.07108729	
17.812	0.7116097	7.477149E-09	0.07116097	
17.814	0.7123318	7.477149E-09	0.07123318	
17.816	0.7130395	7.477149E-09	0.07130395	
17.818	0.713733	7.477149E-09	0.0713733	
17.82	0.7144126	7.477149E-09	0.07144126	
17.822	0.7150787	7.477149E-09	0.07150786	
17.824	0.7157314	7.477149E-09	0.07157314	
17.826	0.716371	7.477149E-09	0.0716371	
17.828	0.7169979	7.477149E-09	0.07169979	
17.83	0.7176123	7.477149E-09	0.07176123	
17.832	0.7182144	7.477149E-09	0.07182144	
17.834	0.7188044	7.477149E-09	0.07188044	
17.836	0.7193826	7.477149E-09	0.07193826	
17.838	0.7199492	7.477149E-09	0.07199492	
17.84	0.7205045	7.477149E-09	0.07205045	
17.842	0.7210487	7.477149E-09	0.07210487	
17.844	0.7215821	7.477149E-09	0.0721582	
17.846	0.7221047	7.477149E-09	0.07221047	
17.848	0.7226169	7.477149E-09	0.07226169	
17.85	0.7231188	7.477149E-09	0.07231189	
17.852	0.7236108	7.477149E-09	0.07236107	
17.854	0.7240928	7.477149E-09	0.07240928	
17.856	0.7245653	7.477149E-09	0.07245652	
17.858	0.7250282	7.477149E-09	0.07250282	
17.86	0.725482	7.477149E-09	0.0725482	
17.862	0.7259266	7.477149E-09	0.07259266	
17.864	0.7263624	7.477149E-09	0.07263624	
17.866	0.7267895	7.477149E-09	0.07267895	
17.868	0.727208	7.477149E-09	0.0727208	
17.87	0.7276181	7.477149E-09	0.07276181	
17.872	0.7280201	7.477149E-09	0.07280201	
17.874	0.728414	7.477149E-09	0.0728414	
17.876	0.7288	7.477149E-09	0.07288	
17.878	0.7291782	7.477149E-09	0.07291783	
17.88	0.729549	7.477149E-09	0.0729549	
17.882	0.7299123	7.477149E-09	0.07299123	
17.884	0.7302684	7.477149E-09	0.07302684	
17.886	0.7306173	7.477149E-09	0.07306173	
17.888	0.7309592	7.477149E-09	0.07309593	
17.89	0.7312944	7.477149E-09	0.07312944	
17.892	0.7316228	7.477149E-09	0.07316228	
17.894	0.7319447	7.477149E-09	0.07319447	
17.896	0.73226	7.477149E-09	0.073226	
17.898	0.7325692	7.477149E-09	0.07325692	
17.9	0.7328721	7.477149E-09	0.07328721	
17.902	0.733169	7.477149E-09	0.07331689	
17.904	0.7334599	7.477149E-09	0.07334599	
17.906	0.733745	7.477149E-09	0.0733745	
17.908	0.7340244	7.477149E-09	0.07340244	
17.91	0.7342982	7.477149E-09	0.07342982	
17.912	0.7345665	7.477149E-09	0.07345665	
17.914	0.7348294	7.477149E-09	0.07348295	
17.916	0.7350872	7.477149E-09	0.07350872	
17.918	0.7353398	7.477149E-09	0.07353397	
17.92	0.7355872	7.477149E-09	0.07355873	
17.922	0.7358298	7.477149E-09	0.07358298	
17.924	0.7360674	7.477149E-09	0.07360674	
17.926	0.7363004	7.477149E-09	0.07363004	
17.928	0.7365287	7.477149E-09	0.07365287	
17.93	0.7367525	7.477149E-09	0.07367525	
17.932	0.7369717	7.477149E-09	0.07369717	
17.934	0.7371866	7.477149E-09	0.07371866	
17.936	0.7373971	7.477149E-09	0.07373971	
17.938	0.7376035	7.477149E-09	0.07376035	
17.94	0.7378057	7.477149E-09	0.07378057	
17.942	0.7380039	7.477149E-09	0.07380039	
17.944	0.7381982	7.477149E-09	0.07381982	
17.946	0.7383885	7.477149E-09	0.07383885	
17.948	0.7385751	7.477149E-09	0.07385751	
17.95	0.7387578	7.477149E-09	0.07387578	
17.952	0.738937	7.477149E-09	0.0738937	
17.954	0.7391125	7.477149E-09	0.07391125	
17.956	0.7392845	7.477149E-09	0.07392845	
17.958	0.7394531	7.477149E-09	0.07394531	
17.96	0.7396184	7.477149E-09	0.07396184	
17.962	0.7397803	7.477149E-09	0.07397803	
17.964	0.739939	7.477149E-09	0.0739939	
17.966	0.7400945	7.477149E-09	0.07400945	
17.968	0.7402469	7.477149E-09	0.07402469	
17.97	0.7403963	7.477149E-09	0.07403963	
17.972	0.7405427	7.477149E-09	0.07405427	
17.974	0.7406861	7.477149E-09	0.07406861	
17.976	0.7408267	7.477149E-09	0.07408267	
17.978	0.7409645	7.477149E-09	0.07409645	
17.98	0.7410995	7.477149E-09	0.07410995	
17.982	0.7412318	7.477149E-09	0.07412318	
17.984	0.7413614	7.477149E-09	0.07413615	
17.986	0.7414885	7.477149E-09	0.07414885	
17.988	0.741613	7.477149E-09	0.0741613	
17.99	0.741735	7.477149E-09	0.0741735	
